title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Junior Technical Support Specialist,от 300 000 ₸ за месяц,Алматы,ТОО Connectivity Solutions (Коннективити Солюшнз),,"Базовые знания сетей — обязательно! Хорошие письменные и устные навыки коммуникации. Английский — уровень B2/C1. Умение работать в команде. Быстрое освоение новых концепций и технологий. Мы предлагаем: Конкурентную заработную плату. Новый просторный офис в удобной локации. Современное оборудование для работы. Бесплатные обеды и полезные снеки каждый день. Возможности для профессионального развития. Работа только в чате — без звонков. ________________________________________________________  This position is based in our office located in Almaty.  We are looking for a Junior IT Support Engineer to work for the first three months 5/2 from 15:00 to 00:00, then night shifts 2/2 from 19.00 - 7.00 Almaty time. The role involves written communication only, no calls. Who we are & why we’re hiring: Our company is a leading SaaS provider that enables businesses of all sizes to deliver exceptional customer experiences. Our innovative platform offers a full range of features and capabilities, including intelligent routing, IVR, call recording, analytics, and more. In this role, you’ll: Provide expert level support for our clients on complex problem resolution. Troubleshoot SIP call flows, call quality, network problems and portal features, including peering providers and upstream SIP Carriers. Collaborate with other teams and escalate sophisticated problems where a course of action is not immediately obvious by maintaining full ownership of the issue, ensuring the customer is fully informed until the resolution. Handle customer support inquiries via ticketing system and email. Maintain and develop a support knowledge base by documenting support processes, procedures, and templates. In this role, you’ll: Develop a deep understanding of our product and various operational strategies to enhance client efficiency. Participate in training sessions and online presentations for clients, primarily in English. Provide customer support through messaging platforms, analyze reported issues, and direct them to the appropriate departments. Qualifications: Basic knowledge of networks required! Fresh graduates and 4 course students (preferably in Radio engineering, electronics and telecommunications, Infocommunication technologies and communication systems) Strong written and verbal communication skills English - B2/C1 Problem-solving abilities Team collaboration Ability to quickly grasp new concepts and technologies What We Offer: Competitive salary A nicely-located, new, spacious office Top-notch work equipment Free lunch and healthy snacks every day Professional development No calls, messaging only type of work",,,не требуется,,https://almaty.hh.kz/vacancy/132387072
System Analyst,,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,,"Netcracker Technology, a large software development company and leading provider of OSS/BSS Solutions (incl. Telecommunications Operations and Management Solutions) are seeking a skilled and detail-oriented System Analyst to join our Cloud Low Code Platform team. In this role, you will focus on designing the Cloud Low Code Platform, ensuring it aligns with the architecture of the existing Netcracker products. You will analyze current products, gather requirements and develop feature designs. Desired Knowledge: General IT Knowledge Principles of system architecture: client-server models, microservices, cloud-based solutions Understand Kubernetes (K8s) fundamentals Understand DevOps principles Should be able to work with Git Principles of RESTful and SOAP APIs Understanding of data formats such as JSON System Analysis Skillset Experience with object models and API specification design Experience of UML (Sequence Diagrams, Component Diagrams, and Class Diagrams) UX Design principles Knowledge of integration patterns and tools (e.g., Postman, Swagger) Feature Design and Documentation Draft and maintain design artifacts, including logical and object models Specify and document API frameworks and integration contracts in collaboration with developers Teamwork Facilitate and document meetings with clear agendas, objectives, and outcomes Collaborate using tools like Confluence and Jira to manage tasks and maintain project transparency Maintain a proactive approach to problem-solving and task management Deliver effective presentations to communicate ideas and designs We offer: Professional growth in the international business environment Free English courses and opportunity to practice foreign languages daily; Business trips across the world to work for the leading telecommunication providers Medical insurance for employees and medical insurance discounts for family members Friendly multi-cultural and multi-language atmosphere (foreign language maintenance and enhancement) Education and following the software delivery trends of the industry, e.g. Waterfall/Agile delivery methodology Sport activities and corporate events Flexible working hours or hybrid work model",,,3–6 лет,,https://almaty.hh.kz/vacancy/131646460
