title,salary,city,job,publish_date,requirements,responsibilities,url,source
IT-специалист,,Алматы,АстанаИнжПроект,,,"информационной безопасности. Требования: Опыт работы в аналогичной должности от 3 лет. Знание систем защиты ... О компании: АстанаИнжПроект — проектно-инжиниринговая компания, специализирующаяся на ...",https://qyzmet.kz/redir?id=20634149,qyzmet_parser
"Главный специалист, Категория E-R-4",От 282 693 ₸,Катон-Карагайский район,"Государственное учреждение ""Отдел предпринимательства и сельского хозяйства района Үлкен Нарын""",,,. Соблюдает требования информационной безопасности и исполняет техническую документацию по информационной безопасности. Выполняет иные поручения руководства в пределах компетенции. Соблюдать требования ...,https://qyzmet.kz/jobdesc?id=20642288&src=js,qyzmet_parser
IT Аудитор,,Алматы,Kaspi Bank,,,стандартам информационной безопасности; Подготовка ограничительных мер при предоставлении доступа в ... Обязанности: Аудит ИС и ИТ-инфраструктуры на предмет соответствия требованиям ИБ; Рассмотрение ...,https://qyzmet.kz/redir?id=20473035,qyzmet_parser
Инженер внедрения и поддержки,150 000 - 500 000 KZT,Астана,tLab Technologies,,,); - Понимание базовых принципов Информационной безопасности ; - Опыт работы от 1 года в технической поддержке ... ); - Опыт работы с решениями в области информационной безопасности; - Опыт участия в технических ...,https://qyzmet.kz/redir?id=20636752,qyzmet_parser
IT специалист,250 000 - 300 000 KZT,Туркестан,Otau Group,,,Обеспечение информационной безопасности и защиты данных Консультирование пользователей по ... Обязанности: Поддержка и администрирование компьютерной техники и сетевой инфраструктуры Установка ...,https://qyzmet.kz/redir?id=20642674,qyzmet_parser
Старший эксперт / Направление антифрод МСБ,,Алматы,Банк ЦентрКредит,,,"Знание SQL и опыт работы с базами данных Понимание принципов информационной безопасности Опыт работы ... и участие в расследовании мошеннических операций Взаимодействие с командами аналитики, безопасности ...",https://qyzmet.kz/redir?id=20640314,qyzmet_parser
Специалист технической поддержки/системный администратор,До 200 000 ₸,Караганда,Ske,,,"технологий (VLAN, VPN) и оборудования Понимание принципов информационной безопасности Ответственность ... Обязанности: Обеспечение бесперебойной работы IT-инфраструктуры компании и клиентов ...",https://qyzmet.kz/redir?id=20635393,qyzmet_parser
"Эксперт, Категория С-5",От 327 923 ₸,"Астана, Есильский район","Государственное учреждение ""Министерство сельского хозяйства Республики Казахстан""",,,. Осуществляет обеспечение информационной безопасности и обязательства по исполнению требований технической документации по информационной безопасности. 3.11. Проведение анализа по поступившим ...,https://qyzmet.kz/jobdesc?id=20641220&src=js,qyzmet_parser
Аналитик SOC L1,,Алматы,Нурбанк,,,"экранов; стремление к развитию в сфере информационной безопасности. Условия: Работу в стабильном Банке РК ... Обязанности: мониторинг событий ИБ (SIEM, EDR и др.); первичный анализ (triage); выявление ...",https://qyzmet.kz/redir?id=20649845,qyzmet_parser
Инженер сети службы информационных технологий,,Экибастуз,Транстелеком,,,"информационной безопасности; Организация на основе оперативной информации по инцидентам информационной безопасности, работ по их предотвращению; Мониторинг и обеспечение бесперебойной работы всей ...",https://qyzmet.kz/redir?id=20645450,qyzmet_parser
Главный менеджер Департамента цифровых решений,,Астана,ТОО «Казахстанские атомные электрические станции»,,,; Взаимодействие с командами разработки и подрядчиками; Соблюдение требований информационной безопасности ... информационной безопасности; Умение работать с инцидентами и анализировать причины сбоев. Будет ...,https://qyzmet.kz/jobdesc?id=20636955&src=js,qyzmet_parser
ИТ - специалист,,Астана,Торговая компания Мегаполис-Казахстан,,,"информационной безопасности; Мы ждем именно тебя, откликайся! Полная занятость Полный день ... Что мы предлагаем: Официальное трудоустройство; Конкурентная заработная плата и ежегодное повышение ...",https://qyzmet.kz/redir?id=20634010,qyzmet_parser
Инженер ЗДТУ / IT,750 000 - 850 000 KZT,Шымкент,Тесис,,,"систем, оперативное устранение неисправностей Обеспечение информационной безопасности и разделения ... Опыт работы в энергетике или на производственных объектах является преимуществом Обязанности ...",https://qyzmet.kz/redir?id=20636860,qyzmet_parser
Junior IT Engineer / Python Developer (Video Surveillance),До 400 000 ₸,Караганда,HardDev.kz,,,", Dahua, Milestone и т.д.) Опыт интеграций через API Понимание основ информационной безопасности ... Обязанности: Настройка и подключение камер видеонаблюдения (CCTV) Конфигурация рабочих станций ...",https://qyzmet.kz/redir?id=20635277,qyzmet_parser
Системный администратор отдела поддержки вычислительной и сетевой инфраструктуры г. Атырау (сектор аутстаффинга),,Атырау,ТОО «КМГ-Кумколь»,,,"требований в области информационной безопасности. Знания в области внедрения, сопровождения новых ... безопасности и пожарной безопасности; Знание Active Directory на основе Windows Server 2008–2019 ...",https://qyzmet.kz/jobdesc?id=20639916&src=js,qyzmet_parser
Главный менеджер юридического департамента,,Астана,АО «НК «QazaqGaz»,,,"законодательства, требований внутреннего контроля, управления рисками, комплаенс, информационной безопасности и конфиденциальности; выполняет иные функции, возложенные на юридический Департамент ...",https://qyzmet.kz/jobdesc?id=20635199&src=js,qyzmet_parser
"Ведущий специалист, Категория E-G-4",От 243 700 ₸,Ескельдинский район,"Государственное учреждение ""Аппарат акима Кайнарлинского сельского округа Ескельдинского района""",,,и среднему предпринимательству; 9.Обеспечивает соблюдение технической безопасности; 10.Обеспечивает соблюдение информационной безопасности; 11.По поручению акима сельского округа выполняет другие ...,https://qyzmet.kz/jobdesc?id=20641838&src=js,qyzmet_parser
"Главный специалист, Категория С-О-5",От 327 923 ₸,Костанай,"Государственное учреждение ""Костанайская областная территориальная инспекция Комитета государственной инспекции в агропромышленном комплексе Министерства сельского хозяйства Республики Казахстан""",,,"и требований по информационной безопасности. Выполняет иные обязанности, определенные руководством отдела ... и обследований, готовит отчеты, аналитические и информационные материалы. Взаимодействует с таможенными ...",https://qyzmet.kz/jobdesc?id=20642315&src=js,qyzmet_parser
